banheiros;quartos;andar;area;suites;aluguel;custo;condo_iptu;vagas;nao_mobiliado;animal;arm_coz;arm_quar;box;arm_ban;sol_man;silencio;novo;luz;sol_tar;vista_livre;chuveiro_ele;tomada_nova;gas_enc;porteiro;elevador;salao_fest;piscina;churrasqueira;metro;esp_gourmet;quadra;academia;hipercentro;zona_sul;zona_norte;zona_leste;zona_oeste;apartamento;casa;latitude;longitude
3;3;1;113;3;2800;3438;600;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9466026;-43,9460441
1;1;5;50;0;2700;3438;702;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;-19,9238747;-43,9536136
3;4;2;120;1;2800;3438;600;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9539979;-43,9271095
3;2;6;160;1;2599;3433;816;3;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,976341;-43,975921
4;4;4;240;2;2500;3426;892;2;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,950211;-43,9561081
1;2;12;60;0;2700;3426;690;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9271407;-43,9369353
2;3;3;187;1;2500;3423;889;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9264987;-43,9290583
2;3;3;90;1;2700;3420;684;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,936983;-43,921555
3;3;5;100;1;2600;3417;782;2;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;-19,9706695;-43,9728389
2;3;7;105;1;2000;3416;1389;2;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,936241;-43,960882
2;3;1;100;1;2500;3413;879;2;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;-19,8881229;-44,0008483
2;2;9;75;1;2300;3407;1076;2;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,9345797;-43,919383
1;1;6;45;1;2500;3403;869;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9277589;-43,9454459
2;4;2;130;1;2600;3403;768;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8864214;-43,9352773
1;1;3;52;0;2300;3402;1071;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9285982;-43,9365371
1;1;5;45;0;2500;3401;867;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,9277589;-43,9454459
2;4;3;150;1;2600;3397;762;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9714318;-43,9708154
1;1;4;43;0;2100;3393;1265;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;-19,9380288;-43,9395089
3;3;3;100;1;2900;3389;450;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,874081;-43,9839896
2;4;1;110;1;2400;3382;950;2;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9495673;-43,9254022
2;3;1;100;1;2200;3380;1150;2;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9494755;-43,9557104
2;2;4;95;1;2300;3378;1047;2;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9445388;-43,9524328
1;1;17;42;0;2690;3368;642;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9231455;-43,9409013
2;2;11;60;2;2500;3364;830;2;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;-19,9749502;-43,940866
2;4;3;156;1;2700;3360;624;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9339109;-43,919668
3;3;13;75;1;2500;3359;825;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9753839;-43,941782
1;3;6;120;0;1950;3359;1383;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9177693;-43,9380294
2;4;2;165;1;2700;3353;617;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,889758;-43,9234321
3;4;3;170;1;2600;3352;717;2;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,95199;-43,926142
2;3;3;99;1;2260;3349;1058;2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9548911;-43,9320728
1;1;17;42;0;2690;3348;622;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;-19,9232032;-43,9408847
3;2;6;146;1;2500;3347;813;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9098957;-43,9198811
2;3;2;110;1;2200;3343;1113;2;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,9571552;-43,9401395
3;3;3;162;2;2800;3343;505;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;-19,9306435;-43,9140198
1;1;10;75;1;2750;3338;551;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9394849;-43,9371794
1;1;16;40;0;1500;3338;1818;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;-19,9319695;-43,9338205
2;4;2;120;1;2750;3336;549;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9502375;-43,9446837
1;1;8;58;0;2000;3327;1300;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9468156;-43,9545368
1;2;9;96;0;2700;3323;587;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;-19,9328627;-43,930184
1;1;2;45;0;2400;3318;886;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9277589;-43,9454459
2;2;5;68;1;1900;3316;1390;2;0;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;-19,9359871;-43,9361785
2;2;13;80;1;2400;3312;880;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;-19,9282281;-43,9409626
4;4;0;200;1;3000;3312;257;2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,940952;-43,979482
2;3;3;74;1;2800;3308;470;2;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8821105;-43,9959016
2;3;0;250;0;3000;3305;250;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,878146;-43,934028
3;4;0;180;1;3000;3305;250;2;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,908905;-43,905775
2;3;1;85;1;2900;3296;357;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9190825;-43,9596621
2;4;3;130;1;2500;3295;761;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9372142;-43,9628795
2;2;6;66;1;2300;3290;959;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,930291;-43,9351119
3;4;3;220;1;2300;3290;959;2;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9466056;-43,9516878
1;1;7;55;0;2000;3284;1257;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;-19,9261055;-43,9483167
5;4;0;297;1;3000;3283;228;3;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,8760659;-43,9186935
1;1;20;60;1;2700;3280;544;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;-19,9253568;-43,923017
2;2;5;75;1;2100;3275;1147;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9289031;-43,9344315
2;3;1;182;1;2300;3264;933;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9378315;-43,9218995
3;4;2;185;1;2800;3258;420;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9509475;-43,9362441
1;1;7;45;1;2600;3257;622;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;-19,9231671;-43,9409873
2;2;13;70;1;2200;3255;1025;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;-19,9455985;-43,9517047
3;3;17;90;2;2500;3254;720;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;-19,9238292;-43,9373869
3;3;12;90;2;2370;3252;850;2;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;-19,9265118;-43,9359978
2;3;2;140;1;3000;3242;202;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9405959;-43,9499373
2;3;3;76;1;2200;3240;1010;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9521612;-43,9375422
4;5;3;140;2;2500;3233;699;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9443132;-43,9268391
2;3;4;115;1;2400;3233;801;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9385861;-43,9604744
2;4;1;130;1;2200;3231;1001;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,933799;-43,9603844
3;3;2;165;1;2700;3226;490;4;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,878089;-43,996854
3;1;13;150;1;2000;3224;1197;2;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;-19,9479452;-43,9601144
3;2;9;68;1;2000;3221;1194;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,9359871;-43,9361785
1;1;3;46;0;2500;3218;684;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;-19,9238398;-43,9534314
3;4;4;135;1;1900;3216;1290;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9407405;-43,949047
3;1;2;170;1;2800;3213;375;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,947413;-43,9412826
2;2;1;120;1;2750;3209;422;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,852511;-43,960209
1;3;6;120;1;1900;3206;1280;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9356377;-43,9592222
1;1;10;37;0;2200;3204;974;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9327588;-43,957537
2;3;2;300;1;2300;3198;867;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9567518;-43,9470875
2;4;2;145;1;2400;3195;763;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9773244;-43,9727656
3;2;3;65;2;2500;3194;660;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;-19,9481524;-43,922873
2;2;4;64;2;2500;3194;660;2;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;-19,9481524;-43,922873
3;2;4;65;2;2500;3194;660;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;-19,9481524;-43,922873
2;2;4;65;2;2500;3194;660;2;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;-19,9481524;-43,922873
2;3;3;100;1;2450;3191;708;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9419045;-43,9629726
2;3;3;90;1;2800;3188;350;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,881548;-43,996519
2;4;0;184;1;3000;3185;130;3;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;-19,942018;-43,966014
1;1;3;55;0;2000;3180;1153;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9261055;-43,9483167
1;1;6;33;1;2700;3178;442;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;-19,9393119;-43,9366952
2;4;3;160;0;1500;3177;1657;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9232426;-43,9385561
2;3;0;105;0;2900;3175;222;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;-19,922791;-43,955108
2;2;3;88;1;2500;3167;633;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9467922;-43,9427155
2;4;2;141;1;3000;3167;117;1;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,93358;-43,921036
3;3;3;120;2;2530;3164;600;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,949991;-43,9361217
1;1;5;42;0;1600;3158;1536;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,941872;-43,937826
2;3;4;120;1;2500;3158;624;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9286507;-43,96813
2;3;1;89;1;2190;3145;925;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9421686;-43,9327621
2;3;5;100;1;2400;3142;710;2;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9467438;-43,9459571
1;3;3;126;0;2600;3141;506;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9470282;-43,9309111
2;3;2;70;1;1800;3138;1314;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9023513;-43,9361589
2;1;9;50;1;2000;3132;1105;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;-19,9291652;-43,9455351
2;5;0;220;0;2900;3125;172;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9283732;-43,9752042
1;3;1;111;0;3000;3124;84;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,920221;-43,942732
3;3;6;100;1;1600;3123;1510;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;-19,9382658;-43,9683559
2;3;1;90;1;3080;3122;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9367085;-43,9192712
2;2;1;110;1;2950;3115;125;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;-19,8796576;-44,0078376
2;3;0;100;1;3000;3110;55;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9267621;-43,940065
2;3;2;120;1;2400;3107;675;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9454403;-43,9260469
2;3;2;100;1;2500;3104;570;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,922318;-43,989243
2;4;2;160;1;2500;3101;567;2;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9409448;-43,9464728
3;3;2;115;1;2640;3098;422;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,968358;-43,9709062
2;2;3;90;1;1970;3098;1114;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;-19,9407918;-43,9419419
2;2;11;68;1;1900;3096;1170;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9467671;-43,9486905
1;3;3;100;0;2500;3089;555;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9552909;-43,9318492
1;4;4;200;1;2500;3088;554;2;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,952908;-43,9228422
3;3;5;150;1;2600;3085;450;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9356809;-44,0543644
2;1;13;89;1;2500;3084;550;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9423982;-43,9468937
1;1;6;57;0;1400;3077;1658;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;-19,9294501;-43,9473584
1;3;2;70;0;1600;3077;1455;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9450531;-43,9238361
1;1;6;73;0;2390;3076;654;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9231671;-43,9409873
2;3;11;100;1;2200;3074;844;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9372488;-43,9739644
2;3;7;110;1;2000;3067;1040;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9487799;-43,9230326
1;4;0;112;0;2800;3063;212;2;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,891051;-43,9619856
2;4;1;170;1;2400;3062;630;2;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9469739;-43,9364285
2;3;1;80;1;2500;3061;527;2;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,952111;-43,926032
2;3;5;100;1;2000;3058;1031;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;-19,890314;-43,9306203
2;3;2;125;1;2000;3057;1030;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9485773;-43,9292568
3;3;7;148;1;2300;3054;723;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,934893;-43,969928
1;2;12;48;0;2500;3052;518;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;-19,9248971;-43,9483452
2;3;3;161;1;2500;3052;518;2;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9062669;-43,9668487
2;3;3;100;1;2185;3052;850;2;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9441427;-43,9494859
4;4;5;140;2;2200;3048;818;3;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9307448;-43,9150219
1;1;0;60;1;3000;3040;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9520416;-43,9782482
2;4;1;135;1;2300;3037;706;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;-19,94889;-43,937787
4;3;5;160;2;2600;3035;400;2;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8807921;-43,9968487
1;2;7;70;0;2350;3032;650;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;1;0;-19,8781612;-43,9306754
2;3;3;130;1;2600;3031;396;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9663352;-43,9787117
2;3;8;90;1;2500;3031;497;2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9116358;-43,9372388
3;3;3;180;1;2500;3022;488;2;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;-19,8917895;-43,9589176
1;2;9;80;0;2300;3015;684;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9289302;-43,941649
2;2;3;110;1;2300;3011;680;2;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9535882;-43,9305822
1;1;12;54;0;2249;3011;732;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;-19,9292444;-43,9276902
4;3;0;360;0;2700;3009;264;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,884296;-43,908532
4;3;0;150;1;2950;3004;0;2;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;-19,8438335;-43,9756062
2;2;16;70;1;1850;2997;1122;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9359871;-43,9361785
3;3;14;90;1;2000;2996;969;2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,940199;-43,9144744
2;2;4;113;0;2500;2995;461;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9554122;-43,967468
2;3;9;146;1;2000;2994;967;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,942159;-43,9678414
